ID,2023-04-05,2023-04-06,2023-04-07,2023-04-08,2023-04-09,2023-04-10,2023-04-11,2023-04-12,2023-04-13,2023-04-14,2023-04-15,2023-04-16,2023-04-17,2023-04-18,2023-04-19,2023-04-20,2023-04-21,2023-04-22,2023-04-23,2023-04-24,2023-04-25
7474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
7475,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
7476,0,0,0,0,1,1,1,2,2,2,2,3,3,3,3,3,4,4,4,4,4
7477,5,4,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4
7478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7479,6,7,7,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6
7480,0,0,0,0,0,0,0,0,0,0,1,2,2,3,4,5,5,6,6,7,7
7481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7482,16,13,10,9,9,9,9,9,8,8,7,7,8,8,7,7,7,6,6,7,7
7483,68,65,64,64,64,64,63,63,62,61,60,60,60,59,58,57,56,56,55,55,55
7484,24,22,22,22,22,22,21,20,20,20,20,20,20,19,18,18,18,18,18,18,17
7485,90,85,80,78,77,76,75,75,73,72,71,70,70,69,69,68,66,65,64,65,64
7486,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7487,60,54,54,55,56,55,52,49,47,47,48,49,49,46,44,42,42,43,44,44,42
7488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7489,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
7490,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7491,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2
7492,16,15,15,15,15,15,15,15,15,15,15,15,15,14,14,14,14,13,13,13,13
7493,0,2,4,4,4,5,5,5,6,6,6,6,6,7,7,7,8,8,8,8,8
7494,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2
7495,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2
7496,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2,3,3
7497,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2
7498,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2
7499,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4
7500,0,0,0,0,0,0,0,0,0,1,1,2,2,2,3,3,3,4,4,4,4
7501,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2
7502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7503,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
7504,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
7505,0,0,0,0,0,0,0,1,2,3,3,5,5,6,7,7,8,8,9,9,10
7506,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2
7507,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7508,20,16,13,12,12,12,12,12,11,11,10,11,11,11,11,10,10,9,9,10,10
7509,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
7511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7512,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7513,14,12,10,10,10,10,10,9,9,9,9,9,9,9,8,8,8,8,8,8,8
7514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7517,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7520,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
7521,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
7522,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2
7523,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2
7524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7525,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7526,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7528,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2,2,2
7529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7531,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7535,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
7536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7537,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
7538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7540,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
7541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7543,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2
7544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
7549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
7555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
7557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7558,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
7559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7560,0,0,0,0,0,0,0,0,1,3,5,9,10,13,16,18,19,21,21,23,24
7561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7562,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2,2,2
7563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
7564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7568,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7572,21,27,31,32,32,31,31,31,31,32,32,32,31,31,30,30,30,31,30,30,29
7573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
7574,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7580,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3
7581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
7582,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7583,5,4,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
7584,67,64,59,56,56,55,56,56,55,53,52,51,52,52,52,51,50,48,48,48,49
7585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7589,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
7590,40,39,38,38,38,38,37,37,37,36,36,36,35,35,35,34,34,33,33,33,32
7591,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7592,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7593,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2
7594,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7595,6,6,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6
7596,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7607,25,24,26,26,26,26,24,24,23,24,24,24,24,22,22,21,22,22,22,22,21
7608,10,15,18,18,18,18,18,18,19,19,19,19,19,19,19,19,19,19,19,19,19
7609,33,27,22,20,20,20,21,20,19,18,18,18,18,18,18,17,16,16,16,16,17
7610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
7614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
7617,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
7618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
7619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7620,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2
7621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7622,0,0,0,0,0,0,0,0,0,0,1,2,2,3,4,5,5,6,6,7,7
7623,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2
7624,0,1,5,7,8,8,9,10,11,12,12,14,14,15,15,16,17,18,18,18,19
7625,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2
7626,7,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
7627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7628,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
7629,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2
7630,21,17,13,11,11,11,12,12,11,10,10,10,10,10,10,10,9,9,9,9,9
7631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7632,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
7633,1,1,2,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1
7634,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2
7635,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
7636,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7637,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,3,3,3,3
7638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
7645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
7646,8,9,10,11,11,11,10,10,10,11,11,11,10,10,10,10,10,10,10,10,10
7647,8,6,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3
7648,20,16,14,13,13,13,13,12,12,11,11,11,12,11,11,10,10,10,10,10,10
7649,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
7650,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5
7651,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7652,14,14,16,16,16,16,15,15,15,15,15,15,15,14,14,14,14,14,14,14,13
7653,1,4,5,6,6,6,6,6,7,7,7,7,7,7,7,7,8,8,8,8,8
7654,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7655,0,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3
7656,22,21,21,21,21,20,20,20,20,20,20,20,19,19,19,19,18,18,18,18,18
7657,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4
7658,6,7,7,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6
7659,0,2,3,4,4,4,4,4,5,5,5,5,5,5,5,6,6,6,6,6,6
7660,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
7661,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
7662,0,0,0,0,0,0,0,0,1,2,3,5,5,7,8,9,10,11,11,12,12
7663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7664,12,9,7,6,6,6,6,6,5,5,5,5,5,5,5,4,4,4,4,4,4
7665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7666,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2
7667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7670,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2
7671,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7678,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7679,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
7680,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
7681,19,18,16,15,15,15,15,15,15,14,14,14,14,14,14,14,13,13,13,13,13
7682,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
7683,221,337,384,400,403,401,404,410,411,417,417,425,420,421,423,425,428,432,430,430,428
7684,3,6,8,8,8,8,8,9,9,9,9,9,9,9,9,9,10,10,10,10,10
7685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7686,2,4,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6
7687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
7691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7695,0,0,0,0,0,0,0,0,0,1,1,2,2,2,3,3,3,4,4,4,4
7696,0,0,0,0,0,0,0,0,1,1,2,3,3,4,5,5,6,6,7,7,7
7697,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,3,3,3,3,3
7698,0,0,0,0,0,0,0,0,0,2,5,8,10,13,16,18,20,21,22,24,25
7699,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2,3,3
7700,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
7701,0,0,0,0,0,0,0,0,2,4,7,11,13,17,20,22,24,26,26,28,30
7702,0,0,0,0,0,0,0,1,3,5,7,10,11,14,17,18,20,21,22,23,24
7703,18,15,14,13,13,13,13,13,13,12,12,12,12,12,12,11,11,11,11,11,11
7704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7705,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,3,3,3,3,3
7706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
7707,0,0,0,0,0,0,0,0,1,1,1,2,2,3,3,4,4,4,4,5,5
7708,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2
7709,31,32,33,34,33,33,32,32,32,32,32,32,31,30,30,30,30,30,29,28,28
7710,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,3,3,3,3,3
7711,0,0,0,0,0,0,0,0,1,1,2,3,3,4,5,5,6,6,6,7,7
7712,9,11,12,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11,11
7713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7714,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2,3,3,3
7715,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,2
7716,0,0,0,0,0,0,0,0,1,1,2,2,3,3,4,4,5,5,5,6,6
7717,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,3,3,3,3,3
7718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
7719,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
7720,0,0,0,0,0,0,0,0,0,1,1,2,2,2,3,3,3,4,4,4,4
7721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
7722,0,0,0,0,0,0,0,0,1,1,2,3,3,4,4,5,5,6,6,6,6
7723,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
7724,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
7725,0,0,0,0,0,0,0,1,4,7,11,16,17,22,25,28,30,33,34,36,37
7726,2,2,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0
7727,87,64,42,37,37,37,37,35,32,30,28,29,30,31,29,27,25,24,24,25,26
7728,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7729,0,0,0,0,2,12,34,54,66,76,88,105,109,125,137,147,155,164,167,174,179
7730,6,6,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6
7731,106,86,65,58,57,58,60,59,55,52,49,49,51,53,52,50,46,44,43,45,47
7732,15,16,17,17,17,17,16,16,16,16,16,16,16,15,15,15,15,15,15,15,14
7733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7735,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
7736,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7738,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2
7739,18,14,13,13,13,13,13,12,11,11,11,11,11,11,11,10,10,10,10,10,10
7740,7,8,9,9,9,9,9,8,8,8,9,9,8,8,8,8,8,8,8,8,8
7741,0,0,1,2,2,2,3,3,3,4,4,4,4,5,5,5,5,6,6,6,6
7742,11,12,13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,11,11
7743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
7745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7747,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
7748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
7749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7752,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7754,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7755,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
7756,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7757,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7759,44,43,45,46,46,46,45,44,44,44,44,44,43,42,41,41,40,40,40,40,39
7760,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
7761,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
7762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7763,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
7764,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
7765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7766,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
7767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7768,13,11,8,7,7,7,7,7,7,6,6,6,6,6,6,6,6,5,5,5,6
7769,77,66,55,52,51,51,50,49,47,45,44,44,45,45,43,42,40,39,39,40,40
7770,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
7771,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
7772,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,3,3,3,3
7773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7777,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7780,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
